site,name,link,salary_min,salary_max,salary_curr
https://hh.ru,Golang Developer,https://spb.hh.ru/vacancy/40978444?query=python,,,
https://hh.ru,Java/Scala Developer (Frozen Team),https://spb.hh.ru/vacancy/42486362?query=python,180000.0,,руб.
https://hh.ru,Младший аналитик в SEO отдел,https://spb.hh.ru/vacancy/41731898?query=python,20000.0,,руб.
https://hh.ru,"Middle/Senior ML Research Engineer (Text to speech, speech synthesis)",https://spb.hh.ru/vacancy/39461344?query=python,,,
https://hh.ru,"Frontend Developer, Vue (Frontend Разработчик, Vue)",https://spb.hh.ru/vacancy/42543362?query=python,,,
https://hh.ru,Руководитель группы автоматизации тестирования ПО,https://spb.hh.ru/vacancy/39516327?query=python,,,
https://hh.ru,Инженер-разработчик C/C++ NOS (Network OS),https://spb.hh.ru/vacancy/42432924?query=python,,,
https://hh.ru,Developer in Test/Senior QA Engineer,https://spb.hh.ru/vacancy/42443828?query=python,,,
https://hh.ru,Системный инженер Linux,https://spb.hh.ru/vacancy/42429692?query=python,80000.0,,руб.
https://hh.ru,Flutter (Dart) / Mobile developer (Санкт-Петербург),https://spb.hh.ru/vacancy/42534793?query=python,100000.0,200000.0,руб.
https://hh.ru,DevOps инженер,https://spb.hh.ru/vacancy/42453020?query=python,,,
https://hh.ru,Test Engineer (Cyber Security),https://spb.hh.ru/vacancy/41711476?query=python,,,
https://hh.ru,Разработчик ЦФТ-Банк (IBSO),https://spb.hh.ru/vacancy/42519348?query=python,,,
https://hh.ru,"Разработчик Go, Доставка",https://spb.hh.ru/vacancy/42499162?query=python,,,
https://hh.ru,QA engineer на проект «Товары в рассрочку»,https://spb.hh.ru/vacancy/42494164?query=python,,,
https://hh.ru,Data Science Team Lead,https://spb.hh.ru/vacancy/41709289?query=python,,,
https://hh.ru,Ведущий специалист по разработке VoIP решений,https://spb.hh.ru/vacancy/42513769?query=python,105000.0,,руб.
https://hh.ru,Аналитик BI,https://spb.hh.ru/vacancy/42448650?query=python,60000.0,70000.0,руб.
https://hh.ru,DevOps-инженер (франкировальные машины),https://spb.hh.ru/vacancy/41149134?query=python,,,
https://hh.ru,Senior Full-Stack QA Engineer,https://spb.hh.ru/vacancy/41679015?query=python,,,
https://hh.ru,Data Platform Engineer,https://spb.hh.ru/vacancy/41752056?query=python,,,
https://hh.ru,Бизнес-аналитик,https://spb.hh.ru/vacancy/41086884?query=python,,,
https://hh.ru,System Engineer (Linux),https://spb.hh.ru/vacancy/41749785?query=python,,,
https://hh.ru,"DevOps Engineer (Terraform, Azure)",https://spb.hh.ru/vacancy/41851519?query=python,,,
https://hh.ru,UA Analyst,https://spb.hh.ru/vacancy/40444387?query=python,,,
https://hh.ru,Старший инженер по тестированию/Senior software QA Engineer,https://spb.hh.ru/vacancy/42432899?query=python,,,
https://hh.ru,Стажёр - разработчик Fiori,https://spb.hh.ru/vacancy/42462331?query=python,40000.0,55000.0,руб.
https://hh.ru,Frontend-разработчик,https://spb.hh.ru/vacancy/42518816?query=python,,,
https://hh.ru,DevOps - инженер,https://spb.hh.ru/vacancy/42398847?query=python,,,
https://hh.ru,Преподаватель курсов программирования для детей (удалённо),https://spb.hh.ru/vacancy/41187334?query=python,35000.0,50000.0,руб.
https://hh.ru,Разработчик С++,https://spb.hh.ru/vacancy/42397410?query=python,,,
https://hh.ru,DevOps Engineer,https://spb.hh.ru/vacancy/42396322?query=python,4000.0,5000.0,USD
https://hh.ru,Старший тестировщик мобильных приложений/QA Mobile,https://spb.hh.ru/vacancy/42491165?query=python,120000.0,200000.0,руб.
https://hh.ru,Старший DevOps инженер,https://spb.hh.ru/vacancy/42453270?query=python,,,
https://hh.ru,Middle/Senior Developer & Team Leader,https://spb.hh.ru/vacancy/42446033?query=python,,,
https://hh.ru,Ведущий программист C/C++ Linux,https://spb.hh.ru/vacancy/42425768?query=python,100000.0,,руб.
https://hh.ru,QA Engineer (Telco),https://spb.hh.ru/vacancy/35440788?query=python,,,
https://hh.ru,Junior/Middle Frontend Developer,https://spb.hh.ru/vacancy/42503288?query=python,,,
https://hh.ru,Администратор БД Postgress/ DBA Postrgress,https://spb.hh.ru/vacancy/40480054?query=python,,,
https://hh.ru,Java-разработчик КиноПоиска,https://spb.hh.ru/vacancy/41796523?query=python,,,
https://hh.ru,DevOps,https://spb.hh.ru/vacancy/39278686?query=python,,,
https://hh.ru,C++ developer (Telco),https://spb.hh.ru/vacancy/38237412?query=python,,,
https://hh.ru,Специалист по моделированию,https://spb.hh.ru/vacancy/41458236?query=python,,,
https://hh.ru,Middle/Senior Java Developer (Backend),https://spb.hh.ru/vacancy/42445348?query=python,,,
https://hh.ru,HW Test Engineer (CommPlatform),https://spb.hh.ru/vacancy/42460394?query=python,,,
https://hh.ru,Junior разработчик (PL/SQL),https://spb.hh.ru/vacancy/41783236?query=python,60000.0,,руб.
https://hh.ru,QA engineer (PyCharm),https://spb.hh.ru/vacancy/38825025?query=python,170000.0,,руб.
https://hh.ru,DevOps Engineer (Remote full-time),https://spb.hh.ru/vacancy/42431724?query=python,,,
https://hh.ru,Руководитель группы ML-инженеров,https://spb.hh.ru/vacancy/42470646?query=python,,,
https://hh.ru,Product Marketing Manager (PyCharm),https://spb.hh.ru/vacancy/39441369?query=python,,,
https://hh.ru,DevOps инженер,https://spb.hh.ru/vacancy/42394609?query=python,,,
https://hh.ru,DevOps инженер,https://spb.hh.ru/vacancy/42394609?query=python,,,
https://hh.ru,Инженер Компьютерного Зрения - Collaborative SLAM,https://spb.hh.ru/vacancy/42396380?query=python,,,
https://hh.ru,Senior C++ developer (Telco),https://spb.hh.ru/vacancy/38237426?query=python,,,
https://hh.ru,QA Team Lead,https://spb.hh.ru/vacancy/42462786?query=python,,,
https://hh.ru,Продуктовый аналитик / Product analyst,https://spb.hh.ru/vacancy/42417591?query=python,,,
https://hh.ru,QA engineer manual (backend),https://spb.hh.ru/vacancy/40926710?query=python,80000.0,160000.0,руб.
https://hh.ru,Специалист по роботизации и машинному обучению,https://spb.hh.ru/vacancy/42423130?query=python,,,
https://hh.ru,"Аналитик ML, Поиск / Антифрод",https://spb.hh.ru/vacancy/38729683?query=python,,,
https://hh.ru,Продуктовый аналитик,https://spb.hh.ru/vacancy/42582819?query=python,130000.0,150000.0,руб.
https://hh.ru,Руководитель группы решений свободного программного обеспечения и баз данных,https://spb.hh.ru/vacancy/42491039?query=python,,,
https://hh.ru,Senior QA Automation Engineer (Telco),https://spb.hh.ru/vacancy/35139946?query=python,,,
https://hh.ru,Node.js developer (infrastructure),https://spb.hh.ru/vacancy/42400688?query=python,100000.0,300000.0,руб.
https://hh.ru,"Старший разработчик Go, Поиск / Антифрод",https://spb.hh.ru/vacancy/39248022?query=python,,,
https://hh.ru,Разработчик Qlik (middle/senior),https://spb.hh.ru/vacancy/38645996?query=python,90000.0,180000.0,руб.
https://hh.ru,Разработчик систем голосового управления,https://spb.hh.ru/vacancy/42427201?query=python,150000.0,300000.0,руб.
https://hh.ru,Product Manager (Billing),https://spb.hh.ru/vacancy/40559207?query=python,,,
https://hh.ru,Java-разработчик (Единое Видео),https://spb.hh.ru/vacancy/39863546?query=python,,,
https://hh.ru,QA Automation Engineer,https://spb.hh.ru/vacancy/42400692?query=python,,,
https://hh.ru,Product marketing manager,https://spb.hh.ru/vacancy/42515701?query=python,,,
https://hh.ru,Senior QA Engineer,https://spb.hh.ru/vacancy/41804341?query=python,160000.0,,руб.
https://hh.ru,C++ developer (Core NG),https://spb.hh.ru/vacancy/39105649?query=python,,,
https://hh.ru,SRE/DevOps,https://spb.hh.ru/vacancy/42393400?query=python,,,
https://hh.ru,DevOps Engineer,https://spb.hh.ru/vacancy/42364933?query=python,120000.0,,руб.
https://hh.ru,Разработчик чатботов / Лингвист-разработчик,https://spb.hh.ru/vacancy/40686748?query=python,,,
https://hh.ru,Tech Lead C++/ Architect (Telco),https://spb.hh.ru/vacancy/38237374?query=python,,,
https://hh.ru,DevOps Engineer with Azure,https://spb.hh.ru/vacancy/42398511?query=python,,,
https://hh.ru,DevOps Engineer (AWS/GCP),https://spb.hh.ru/vacancy/41799678?query=python,160000.0,,руб.
https://hh.ru,Аналитик-администратор CRM (Salesforce),https://spb.hh.ru/vacancy/42451019?query=python,,,
https://hh.ru,Финансовый аналитик/Ведущий специалист по поддержке бизнес-решений,https://spb.hh.ru/vacancy/42511564?query=python,,,
https://hh.ru,Системный администратор/Старший системный администратор Enterprise Management,https://spb.hh.ru/vacancy/42477681?query=python,,,
https://hh.ru,Senior BI analyst,https://spb.hh.ru/vacancy/42400394?query=python,1800.0,,USD
https://hh.ru,Специалист по тестированию (middle),https://spb.hh.ru/vacancy/41734088?query=python,,,
https://hh.ru,Разработчик чат-ботов на C#,https://spb.hh.ru/vacancy/41072374?query=python,,,
https://hh.ru,Automation Infrastructure Engineer,https://spb.hh.ru/vacancy/38276605?query=python,,,
https://hh.ru,DevOps engineer (Sunkey),https://spb.hh.ru/vacancy/41649320?query=python,,,
https://hh.ru,QA Engineer (PhpStorm),https://spb.hh.ru/vacancy/41749580?query=python,170000.0,,руб.
https://hh.ru,BE developer/engineer,https://spb.hh.ru/vacancy/40902680?query=python,,,
https://hh.ru,Senior DevOps engineer (Contact Center),https://spb.hh.ru/vacancy/40913776?query=python,,,
https://hh.ru,"Full-Stack разработчик (C#, Angular)",https://spb.hh.ru/vacancy/42428683?query=python,,,
https://hh.ru,Middle Admin/DevOps,https://spb.hh.ru/vacancy/38513139?query=python,,,
https://hh.ru,Разработчик на Java в Нирвану,https://spb.hh.ru/vacancy/42376237?query=python,,,
https://hh.ru,Разработчик чат-ботов на C# (удаленно),https://spb.hh.ru/vacancy/41072387?query=python,,,
https://hh.ru,QA Engineer (IntelliJ IDEA),https://spb.hh.ru/vacancy/41712375?query=python,170000.0,,руб.
https://hh.ru,Сетевой инженер / Системный администратор / Администратор баз данных,https://spb.hh.ru/vacancy/42395161?query=python,60000.0,,руб.
https://hh.ru,Marketing Copyeditor/Technical Copyeditor,https://spb.hh.ru/vacancy/38848474?query=python,,,
https://hh.ru,Продуктовый дизайнер,https://spb.hh.ru/vacancy/42520195?query=python,,,
https://hh.ru,Системный администратор/Дежурный инженер,https://spb.hh.ru/vacancy/42456103?query=python,,,
https://hh.ru,Ведущий системный администратор баз данных (Senior DBA),https://spb.hh.ru/vacancy/41986724?query=python,200000.0,,руб.
https://hh.ru,DevOps инженер (медиа проект),https://spb.hh.ru/vacancy/42406024?query=python,,,
https://hh.ru,DevOps AWS Architect,https://spb.hh.ru/vacancy/41796197?query=python,,,
https://hh.ru,Application security engineer,https://spb.hh.ru/vacancy/42384642?query=python,,,
https://hh.ru,Team Lead (Telco),https://spb.hh.ru/vacancy/38237396?query=python,,,
https://hh.ru,Fullstack разработчик (удаленно),https://spb.hh.ru/vacancy/41072108?query=python,,,
https://hh.ru,"Team Lead (Backend, Growth)",https://spb.hh.ru/vacancy/42367309?query=python,,,
https://hh.ru,Специалист по машинному обучению,https://spb.hh.ru/vacancy/42367439?query=python,,,
https://hh.ru,Тестировщик,https://spb.hh.ru/vacancy/41702497?query=python,,,
https://hh.ru,Аспирант-инженер,https://spb.hh.ru/vacancy/41850506?query=python,,,
https://hh.ru,Build Engineer / DevOps engineer,https://spb.hh.ru/vacancy/39719988?query=python,,,
https://hh.ru,Системный администратор,https://spb.hh.ru/vacancy/42457007?query=python,,,
https://hh.ru,DevOps engineer (МТС ТВ),https://spb.hh.ru/vacancy/41613378?query=python,,,
https://hh.ru,Senior Technical Animator,https://spb.hh.ru/vacancy/42423670?query=python,,,
https://hh.ru,"Fullstack разработчик (C#, React)",https://spb.hh.ru/vacancy/41071967?query=python,,,
https://hh.ru,Системный администратор Linux,https://spb.hh.ru/vacancy/42398116?query=python,60000.0,100000.0,руб.
https://hh.ru,"Релиз-инженер, Эксплуатация",https://spb.hh.ru/vacancy/41777103?query=python,,,
https://hh.ru,Инженер по тестированию (Единое Видео),https://spb.hh.ru/vacancy/40984539?query=python,,,
https://hh.ru,Администратор PostgreSQL,https://spb.hh.ru/vacancy/42394635?query=python,,,
https://hh.ru,Продуктовый маркетинговый аналитик,https://spb.hh.ru/vacancy/40909245?query=python,,,
https://hh.ru,QA Automation Engineer (CORE),https://spb.hh.ru/vacancy/40303103?query=python,,,
https://hh.ru,Frontend-разработчик,https://spb.hh.ru/vacancy/41072192?query=python,,,
